Id,Sales
272,7002.14696474871
273,6896.833952006728
274,6420.273667498419
275,8490.674530191174
276,9210.439493826594
277,6031.0910925884045
278,10161.90092612483
279,7565.329162858307
280,9654.029371205634
281,5560.53139270575
282,5640.564118324303
283,5818.15430541304
284,9745.003298102745
285,7227.591225716358
286,8368.888408474086
287,7314.225627792275
288,9043.987913960456
289,4775.0886373794765
290,8067.033033190771
291,6464.283144768645
292,4745.846236869409
293,13821.576914321646
294,17474.540358990416
295,7040.797623653953
296,7901.915565326705
297,8921.72153045839
298,10565.613690662158
299,10749.743575229348
300,6180.228502943222
301,7911.569550099755
302,6315.829796983283
303,8908.631199397538
304,4688.244850618552
305,6137.824964733221
306,5938.722256365609
307,5847.581970938192
308,8121.462393225373
309,5321.790404885058
310,4987.151926422189
311,6692.726840769786
312,4013.9079993638657
313,5102.247932892197
314,6540.913907951622
315,6719.087021818061
316,9391.002354931763
317,8376.681587357754
318,7217.803459027714
319,6925.279800996836
320,6452.369000954638
321,10960.993514711086
322,7705.623342993333
323,5743.477861076033
324,4772.238577477581
325,8962.492808815627
326,4763.648545867701
327,7378.0342493278085
328,3911.579430851879
329,5543.23548092728
330,7567.969305171825
331,6556.921583757266
332,5092.618415334747
333,8562.127604230707
334,9595.201287736336
335,11820.360718210086
336,5925.208197616429
337,9472.533790184601
338,3905.3187893816385
339,5976.1376336742105
340,7273.510698173993
341,4855.980217872864
342,9057.411888870383
343,5756.855311204785
344,5562.22546934944
345,9077.441085203573
346,11262.171592980776
347,8444.339184577493
348,5971.703228883433
349,5470.5011218284435
350,7908.756932452034
351,7372.812769429173
352,6401.445959737297
353,4790.012897464089
354,7973.051399673073
355,9592.385333650123
356,4977.879222425557
357,6407.184819299119
358,8448.303985650695
359,8233.95773857067
360,13076.78782789581
361,6717.916441641459
362,13099.275423323616
363,7086.415078919038
364,5574.858522979361
365,4341.682497062746
366,6666.853316346928
367,6151.255705198979
368,5517.186793483657
369,7979.092114239464
370,5005.9698102255325
371,4908.3634143241525
372,7368.860572679159
373,3978.230350435874
374,7845.423174158643
375,7116.597717916431
376,7602.832121677293
377,8885.679468304128
378,5506.117046644356
379,9445.695664322522
380,6796.0927867855735
381,5571.388904985499
382,5365.967630868292
383,5630.094281661413
384,11162.967043042316
385,6710.482949362865
386,5349.933819627804
387,7780.885517643164
388,8600.927047439898
389,7104.658944698843
390,6667.480798480311
391,8749.250644839509
392,5803.35581052376
393,5466.0454935817115
394,6014.574331876378
395,9246.366448852925
396,6293.597346421175
397,6777.856949310887
398,5771.479755219462
399,5746.510405627604
400,4494.8370720392995
401,5654.889116984435
402,7908.049700170837
403,7692.17721783898
404,10742.246227225194
405,10519.944520600466
406,8152.259481393294
407,5534.450453023383
408,5435.4232903980155
409,11116.03892352344
410,9731.874041926169
411,7157.345154640287
412,8807.173997404725
413,8500.248996513528
414,6499.2881306253585
415,4225.058216406269
416,10864.275723594415
417,5776.374681200813
418,7139.133367326388
419,6460.585814847787
420,3307.6822104451526
421,10754.36565468523
422,5712.982349876139
423,5465.09127217335
424,5224.106158752225
425,6357.4761490135725
426,6482.30862443043
427,8056.242991111613
428,7072.912801968279
429,5203.0393300484075
430,5545.179883136625
431,4986.611608744378
432,3633.2396447669144
433,7745.058377735017
434,18565.494206718573
435,5811.929252620034
436,6068.396645463353
437,7183.895790719076
438,5537.442126203442
439,5474.115967575502
440,5452.194825260352
441,5024.859612814122
442,7473.9604240731205
443,7336.210440475291
444,4249.5209834206125
445,8577.39792712989
446,5837.867466878073
447,5137.577109355598
448,8435.130614342961
449,8266.508681238574
450,9890.563768358914
451,6139.457595301373
452,7650.551440512717
453,5475.850359517622
454,5785.773613787012
455,15534.973019734407
456,8986.107379022538
457,6704.011000121542
458,5700.227423562457
459,5350.625389183863
460,6509.918209014653
461,5287.266422244097
462,9510.751210234846
463,5698.024447370079
464,5759.733638155004
465,7227.167382179472
466,5428.783777801378
467,6974.4841825063295
468,7109.683227180846
469,7632.631522057625
470,6925.4765697738
471,4548.037510563134
472,5857.768859081296
473,6539.637256834666
474,10040.560033588565
475,9346.681291378038
476,7419.4387095675165
477,4796.265383195797
478,7678.173814777821
479,6274.419034581981
480,5056.7377997319
481,7743.278943873271
482,7662.998765733319
483,7014.024176042201
484,6593.158989751219
485,6876.004821375665
486,7569.172276605443
487,6142.4816133990225
488,7297.6934592219395
489,7136.7763357206395
490,5683.691941723343
491,8856.030022298186
492,6165.415642832663
493,5316.143482739425
494,11296.06313517004
495,6303.140765329794
496,4249.303744203324
497,8237.326151263647
498,8867.019694613708
499,10693.421527782008
500,5346.934732139987
501,6287.444397771109
502,6309.45590196205
503,7942.179797712192
504,6422.945135262211
505,8594.338693566788
506,3923.4793948023002
507,6706.240528803577
508,6500.544577753675
509,6391.808471799007
510,4951.244063238334
511,7844.490546921625
512,8489.162474802926
513,5867.55954515362
514,8762.305943296207
515,6883.096768933478
516,8500.011182592214
517,4919.1671728726615
518,6830.743716277165
519,6128.903328208897
520,7521.059814101189
521,8277.263134640498
522,5054.883110646419
523,8928.87744959032
524,7914.152324207001
525,7692.738666293899
526,5336.91503663681
527,4265.1306962573835
528,7246.733392805236
529,7037.292561793555
530,8752.017664494522
531,7555.873881533153
532,6086.924444475693
533,8736.065781354751
534,7048.960614306728
535,6931.188251263749
536,7875.399313100139
537,6062.41802572443
538,8500.719897734962
539,10491.37496851937
540,8702.209827842722
541,5143.408091691304
542,5806.755919382398
543,4545.129433703038
544,0.0
545,8568.790842612168
546,5896.806950321424
547,8573.304673174795
548,4398.581933726682
549,7320.6737585699275
550,6962.432132568038
551,10292.275596590249
552,5002.334204416755
553,5587.742272890326
554,6034.557930216858
555,8229.156603582449
556,5538.143334359585
557,7744.600358873311
558,7997.093682758732
559,10427.181891956912
560,7927.196223165522
561,7625.902018300585
562,6232.646917356358
563,5311.276731127552
564,5624.437072163768
565,10744.063474056502
566,9108.09164811444
567,6471.975025672579
568,15103.954842588599
569,6399.517220253089
570,5338.188258636427
571,6519.927246450428
572,8940.814485079529
573,9373.445274162543
574,7362.059150136873
575,7771.056555207043
576,8362.513586664383
577,7287.1582839719385
578,6879.414012761306
579,6158.834703267308
580,5730.673814973459
581,5110.697278012384
582,4734.3944678229145
583,5798.262644488748
584,8998.182691351418
585,16650.341441476485
586,6527.119959084605
587,5305.74436003677
588,7393.29377514132
589,4400.476474716359
590,6566.876334558431
591,4510.935758472664
592,9176.512733675483
593,6294.729881931098
594,6589.382929149864
595,12555.703976553155
596,11003.358869236137
597,6789.524660070812
598,7260.253846394856
599,4398.8592288368045
600,6111.1810937343835
601,5746.661472148158
602,8780.584621567903
603,5401.5688197475365
604,4453.409256730156
605,6145.961333387205
606,5853.703872174525
607,7939.497393844458
608,7131.639332591014
609,4234.650106351852
610,8132.322500512836
611,8106.954075805943
612,7654.593350386594
613,5003.271372917274
614,5373.294264436334
615,7960.3033315940675
616,4612.296945180021
617,9834.55404862585
618,6069.867922158936
619,5506.519272840189
620,7136.670241610575
621,6355.924334399975
622,4740.391159936997
623,6565.139208590325
624,6937.754257949887
625,9880.598011944672
626,9607.963906394316
627,6136.592706783963
628,4584.480501409371
629,6042.2226562186315
630,8245.425077663454
631,5653.043510425956
632,6574.090131630292
633,6611.585398104979
634,11274.267294655989
635,7796.768262363098
636,6719.302129421869
637,7630.563671624122
638,4874.661307698086
639,9095.357018468243
640,6467.9306134698345
641,13012.775660442629
642,7102.719929447478
643,6169.011767452634
644,5772.935369189909
645,4355.079780464748
646,7674.706699112827
647,17023.634784147278
648,4961.611489775327
649,5364.5309233826265
650,9582.217351991801
651,7105.601395893638
652,7278.692302998721
653,8234.919096250249
654,6670.368115278687
655,5499.812846116042
656,5360.024692485451
657,9309.95025467543
658,6573.829055318389
659,7285.602298810228
660,7832.075566618614
661,5146.917283552821
662,7233.8630349876585
663,6110.365241844543
664,4229.057123295153
665,8611.519498217325
666,7647.127883905796
667,5094.6957190106405
668,7860.854480215005
669,7251.298660127929
670,4731.715493072519
671,9869.861352881366
672,6382.800921983545
673,9222.85160108535
674,5092.215633065833
675,5378.8607413428
676,6558.196195939587
677,0.0
678,7898.6242614344055
679,4967.180376331814
680,6438.164670153256
681,5319.229132270308
682,5786.6781593334
683,6112.540692419373
684,7386.483455429725
685,7585.664570101871
686,8398.534147326149
687,5988.253539338062
688,7871.0346028022805
689,6397.768370410843
690,8624.159595439616
691,9700.777508403702
692,6929.682277924833
693,3731.100351424369
694,6198.616542254338
695,7416.110287797007
696,4857.026562055109
697,10614.705675899993
698,5733.869845011079
699,8079.353203033335
700,10936.853640799574
701,7055.477014640026
702,4702.4988572819075
703,9814.482034665363
704,9692.912781450175
705,6137.801887700327
706,9209.091572676323
707,9771.155785854971
708,6208.0119530443535
709,5603.37052149649
710,7293.376038305745
711,5838.026874494855
712,5828.392815673903
713,7806.411311032205
714,5465.332607890849
715,7280.140780697951
716,7587.867082900016
717,7222.229430043417
718,8317.37138852654
719,6604.922623117754
720,7158.481536322359
721,4509.725372731289
722,7875.419702446472
723,7367.127941635132
724,6067.4459458511765
725,6900.767334950808
726,8154.982941990233
727,9134.23635084352
728,6482.491201758953
729,5253.218067445766
730,6511.859182106659
731,7464.3171900463185
732,7850.4072571907745
733,4977.310545020574
734,4884.505654822803
735,8460.737501723097
736,7793.5626864042415
737,5913.482469898304
738,8225.095787223792
739,6604.452463327096
740,7140.086302815747
741,5456.889564932257
742,4615.910678780915
743,7429.31387240885
744,7034.375176501767
745,7146.476289201784
746,9868.387017783833
747,8583.139381699428
748,5438.220152641752
749,8950.331119801374
750,4198.8616135228895
751,4007.246243843957
752,7290.661845593502
753,11060.939495425275
754,8300.359815450562
755,7509.950956788469
756,5020.742818431897
757,7119.198147344024
758,9232.686494967676
759,6441.933270107431
760,8172.797762632865
761,6201.144821199568
762,5198.046349846967
763,5476.470381003824
764,6114.863780397421
765,6211.854232681865
766,5085.012262364256
767,5504.602859642628
768,4684.502849493458
769,7290.453132830135
770,7692.847934654472
771,5411.150515019953
772,6549.803477594896
773,7053.966662225591
774,5592.408096761977
775,5147.533968600532
776,8764.134682304539
777,7855.766411516577
778,6183.16493953049
779,4484.38067380922
780,11726.765092090001
781,6762.454072490831
782,5807.713199192708
783,8591.310134205636
784,8879.075729742419
785,7377.364320282515
786,6507.62551969841
787,7807.083881424637
788,9559.154406282032
789,12554.320466725649
790,5249.803964081236
791,5260.2368218841875
792,5268.259102877555
793,7364.014859165547
794,6050.144658699583
795,8122.232369085965
796,9157.06834086665
797,6299.327957565617
798,4678.509493817866
799,6903.394525395462
800,8275.176377722213
801,5338.362494868723
802,7333.902320131028
803,4226.317721936536
804,7915.385879660116
805,7855.180032451824
806,7682.444548724856
807,9114.08500379003
808,6530.267054691026
809,4075.1294213772103
810,6677.8414131220525
811,8325.880048108786
812,8465.055501882085
813,7664.9907121911565
814,7527.506832732678
815,7042.258224904853
816,4686.860970075658
817,9671.57551587091
818,4731.78389006158
819,10922.414276442287
820,5844.569352338718
821,4785.2165817759105
822,7258.568597411339
823,6265.088777021383
824,8023.9805576943145
825,7964.677958528552
826,4143.47210063372
827,5099.406028728836
828,7023.239042645899
829,9074.419013361708
830,9499.270896103488
831,5771.172988236005
832,6771.408656345253
833,7501.558145764931
834,6826.953244115107
835,5694.860113498122
836,10242.693896325045
837,8159.298347141506
838,11497.162145901299
839,4595.880926374645
840,6088.2432644680175
841,0.0
842,7722.013597079252
843,6011.593224084872
844,9705.826651986403
845,6812.19270121366
846,5566.183782903353
847,5365.965591933658
848,4863.7159358714125
849,5399.919877702319
850,6478.091366178094
851,5065.641456559913
852,5660.486641304634
853,9659.254233882182
854,7252.9385196461435
855,20986.256792298504
856,6691.607280298438
857,5208.982824504331
858,7703.207946883708
859,8654.139534213838
860,6660.540960080081
861,7238.815120647875
862,6076.694367989903
863,8071.864196125409
864,7767.054960631596
865,4950.410880404111
866,6269.744406219867
867,7237.381124018484
868,8249.273844820254
869,7239.8933926929
870,8740.012417373948
871,5709.179829463976
872,4581.757226170124
873,6218.968539011508
874,9345.72206531194
875,11651.044620541925
876,9438.68247061492
877,7542.906720659919
878,5483.263925844118
879,6291.252293556397
880,4468.266417329565
881,8604.279612050042
882,9722.54165275209
883,9640.711050181246
884,6197.18419067448
885,5785.375002066212
886,5319.965002315217
887,5222.31300842113
888,10403.470935749156
889,7625.74363015112
890,5571.937007686455
891,5526.235585386019
892,7865.741065100129
893,4429.614889560131
894,7139.007254585379
895,4463.226912346947
896,6253.9827000740715
897,6844.670798307848
898,5928.470678387323
899,7486.71799173394
900,6781.764104141275
901,5193.750685290098
902,7061.862679874824
903,7431.922874629788
904,10322.416240485109
905,6316.696992954343
906,8477.762235195345
907,7610.335030412264
908,9730.707029885174
909,7136.9790591135215
910,9109.993788769567
911,5020.674977515918
912,5200.130511757536
913,6457.976441911463
914,6458.479780729334
915,8817.679144708309
916,7594.87045264984
917,5781.880268104822
918,7586.973010063335
919,6918.305277538128
920,9387.507250254985
921,4492.631315481512
922,12751.085443857395
923,5416.308092853606
924,6185.80378434015
925,8329.435208678398
926,5752.362426061572
927,6572.626269242465
928,6339.645480288109
929,7763.487288417644
930,5426.907031150319
931,4938.155215039034
932,7896.061505958104
933,7963.129387674599
934,7087.044472553639
935,5256.230686045239
936,7607.669494094678
937,10376.737907699537
938,6651.718582600856
939,5233.229093732161
940,7271.629549277703
941,6457.775236134699
942,7016.247020262399
943,7075.264481370616
944,4458.230039633934
945,7926.777592813777
946,6670.817144292237
947,7886.030688993291
948,6982.377153338468
949,5094.3049849918325
950,6696.256700014176
951,5390.103241552844
952,7886.183887127326
953,9505.390295010951
954,5849.266594339491
955,5694.299221116284
956,6728.738133546854
957,6381.570239574685
958,5461.617668989069
959,8804.527830966155
960,6811.00446571671
961,7918.718981712398
962,6108.454018662412
963,5487.623724163088
964,6955.797740477695
965,7929.862222877343
966,8372.94690786157
967,8248.685241463176
968,8317.927646966029
969,6041.516072689364
970,8230.885249436058
971,6307.448014742534
972,7463.97075651636
973,9162.227772277241
974,6776.531549120428
975,9888.97247255651
976,7996.565413331026
977,7597.879271416588
978,6691.5304495343025
979,7513.66802730373
980,8010.757417845762
981,7058.353627031577
982,4423.800218701492
983,6013.665337745336
984,7987.190762602731
985,7198.820467858501
986,5486.958290041872
987,8588.049507011681
988,6515.580886564269
989,5891.981904190685
990,6284.514819418517
991,5775.844650875015
992,7677.232383050341
993,7112.361715367296
994,6876.139159364343
995,5801.062472455588
996,5346.130835821405
997,7343.654892027538
998,4084.313153680755
999,6837.498845735392
1000,5116.946056590214
1001,9137.276958454777
1002,7730.96628101731
1003,7019.056979185698
1004,8345.575415235202
1005,5859.80918389725
1006,5256.12039821735
1007,11109.734166922044
1008,7251.054103820497
1009,7920.467738875797
1010,8044.735429399245
1011,5443.877084102856
1012,6576.825316101373
1013,5740.649395345481
1014,7830.429868333041
1015,11533.640910782464
1016,6235.002906325079
1017,3544.4458950658277
1018,5292.733732784309
1019,8698.65374048464
1020,9208.19610965694
1021,6245.646793862571
1022,7198.975635418033
1023,5323.669561186138
1024,5672.42831073619
1025,3779.2577631694007
1026,5561.564020418644
1027,6304.603422892609
1028,6431.085952500848
1029,8044.507254078016
1030,6690.59096406261
1031,8672.14314166774
1032,8929.675229105003
1033,7810.061652777651
1034,4507.809144891423
1035,9890.307789383594
1036,10352.392657463148
1037,6370.871115444401
1038,8033.592651628535
1039,5624.299444076023
1040,7310.624266817451
1041,4555.745610265288
1042,7238.43933109314
1043,5649.570185278215
1044,9515.533438738286
1045,7501.400035652007
1046,8763.507431868273
1047,8262.216445799042
1048,5763.912156649309
1049,8367.72630841198
1050,18235.658346105476
1051,10683.158642984392
1052,5958.519848260228
1053,3319.3408386780748
1054,6924.272196572622
1055,9541.714471575377
1056,6068.247154483197
1057,12615.293880144513
1058,21752.203718055876
1059,3838.909946945919
1060,5653.748518414825
1061,8993.89129002151
1062,5383.937873937285
1063,9185.827884584025
1064,7247.384531214307
1065,7845.44523172422
1066,5072.100616120355
1067,7542.483178329285
1068,6494.60358562662
1069,7441.740993640814
1070,8316.724582853565
1071,6412.2216365951745
1072,6259.152882230911
1073,7105.768090384763
1074,5369.157451423163
1075,5480.587175386048
1076,7888.481859137845
1077,5387.6932208163435
1078,7075.166960053895
1079,7822.57079478918
1080,6426.228005379437
1081,5886.79541055678
1082,7462.253695518622
1083,7239.50821940491
1084,8102.555537728942
1085,6689.748327985995
1086,7121.194577141084
1087,6215.091134090996
1088,4220.501012143262
1089,7045.384832693666
1090,7475.69694762872
1091,5843.908274123311
1092,4777.4715958926645
1093,9184.757073186182
1094,7625.574583934254
1095,8104.278252136343
1096,7303.364269340377
1097,5810.121829746505
1098,5647.012249101956
1099,4915.250194084494
1100,9661.357302277533
1101,5510.009558216924
1102,8136.638091021803
1103,14480.841590051961
1104,7774.94480355265
1105,7099.41375060024
1106,5514.308003139202
1107,5127.749444423334
1108,7653.077680523313
1109,4569.780153419028
1110,6634.75307091182
1111,9958.615806751339
1112,6007.957803633788
1113,13549.150038673106
1114,13669.00825501561
1115,5301.660188608676
1116,7616.69140913142
1117,5835.134738396437
1118,7050.586259206789
1119,6155.393908394853
1120,10606.740114360968
1121,7371.381993389714
1122,8591.589653608085
1123,5137.775442088105
1124,7734.300124500368
1125,4686.355870359694
1126,8840.894269084798
1127,7808.410764476648
1128,6898.010996532907
1129,6933.764062872617
1130,6296.776601587493
1131,8350.419275171875
1132,9306.209921769581
1133,5756.745486771129
1134,10092.788085650032
1135,7193.603691411348
1136,9622.190850834357
1137,5658.590432095712
1138,5664.012978752839
1139,5847.508569291394
1140,9576.476082779958
1141,7064.361139401042
1142,8258.47676164512
1143,7218.912593128778
1144,8954.017884333678
1145,4550.447345941941
1146,8126.214779140089
1147,6428.598081532896
1148,4766.687485259712
1149,13765.381651536954
1150,17291.938563252
1151,7062.294134662017
1152,7802.613980635472
1153,8933.442438876473
1154,10546.906650759785
1155,10905.249412553427
1156,6164.871247285585
1157,7899.2596676092035
1158,6216.241000545302
1159,8737.67802257657
1160,4682.050196487352
1161,6152.351076491268
1162,5950.40535181413
1163,5895.629187534181
1164,8087.560007611012
1165,5353.488238766639
1166,4982.735408648876
1167,6401.6733936277515
1168,3985.9516105342964
1169,4937.229168000151
1170,6446.773793605613
1171,6722.004992145071
1172,9205.728813393012
1173,8278.111702163316
1174,7372.734641161181
1175,6741.0245219497
1176,6172.871099997988
1177,11098.844031688162
1178,7863.220478499197
1179,5656.441024276878
1180,4747.971918903419
1181,8860.198160761629
1182,4788.498154389279
1183,7342.486258106722
1184,3883.8736456245056
1185,5592.040161739522
1186,7658.938320090048
1187,6553.717305302266
1188,5046.980200007942
1189,8587.494175360662
1190,9527.29586727981
1191,11974.896764079513
1192,5983.2764998983
1193,9427.002896962584
1194,3870.2135250125084
1195,5877.018718990347
1196,7176.4640361688635
1197,4647.194423574254
1198,8849.677072696368
1199,5765.587975560145
1200,5606.304177718349
1201,8969.116380650587
1202,11242.24341659078
1203,8178.582868939323
1204,5850.544264923763
1205,5523.479501834948
1206,7937.449654720747
1207,7034.719640606228
1208,6500.7896206250525
1209,4752.119111947449
1210,7764.140674288754
1211,9706.881893337957
1212,4707.463292398483
1213,6525.590016678892
1214,8290.155596363076
1215,8146.990225549047
1216,13055.487263139945
1217,6717.825662710855
1218,13006.30482334747
1219,7109.165071332315
1220,5683.817428882135
1221,4333.049091752484
1222,6638.91064398671
1223,6132.388701606743
1224,5411.033183599694
1225,7929.474732618179
1226,4962.653570730612
1227,4888.980745627398
1228,7385.5729784371315
1229,3992.7779636864166
1230,7963.739492524175
1231,6886.584505641922
1232,7758.520443651048
1233,8812.621289313993
1234,5360.489384224137
1235,9386.938572850002
1236,6878.916118825694
1237,5401.03814066981
1238,5327.112394993227
1239,5780.635683868917
1240,11159.671753959596
1241,6746.873090096618
1242,5302.499858962187
1243,7829.43653645126
1244,8471.946266832847
1245,7025.197503077842
1246,6620.477562755969
1247,8740.028914208708
1248,5830.109320598558
1249,5488.121409571294
1250,6112.959971523047
1251,9056.26471010264
1252,6347.510763314717
1253,6712.7719778646515
1254,5697.794696508449
1255,5739.463476819705
1256,4541.675478434313
1257,5413.447467563155
1258,7905.239306815443
1259,7716.290585600261
1260,10613.916422839231
1261,10430.474956747305
1262,8148.228971017594
1263,5295.640882855936
1264,5543.379503855465
1265,11093.191734169406
1266,9566.080667231181
1267,7180.78122538794
1268,8866.300506761252
1269,8441.056407139115
1270,6388.364247809213
1271,4328.780860134317
1272,10924.085832126164
1273,5747.439233031896
1274,7108.135698963921
1275,6496.651880823413
1276,3259.9551992654306
1277,10745.468114661116
1278,5713.026835722683
1279,5346.779217034778
1280,5301.540632896091
1281,6212.982319607134
1282,6603.175626852447
1283,8084.968799728693
1284,6757.075872661977
1285,5259.514297593241
1286,5577.867712461497
1287,4980.571357572222
1288,3701.0609128303945
1289,7663.642605683191
1290,18495.785626615478
1291,5785.646365730128
1292,5943.206058981818
1293,7196.477592946626
1294,5633.257318029512
1295,5512.205490816934
1296,5305.203486285876
1297,5039.198513301298
1298,7384.021349181228
1299,7273.922725157891
1300,4264.561277421626
1301,8325.877453101071
1302,5929.81081451445
1303,5193.750870647791
1304,8372.133650979444
1305,8211.8463265827
1306,9947.338459294835
1307,6180.062978522541
1308,7565.85113012442
1309,5370.431414853557
1310,5869.213677214268
1311,15303.436792797995
1312,8978.7531271581
1313,6730.660223323793
1314,5693.588374360055
1315,5114.819262410039
1316,6358.725923264908
1317,5319.595769788904
1318,9615.658474984812
1319,5609.328288494846
1320,5825.008832934637
1321,7248.637085831051
1322,5279.042286722037
1323,6958.402711168789
1324,7107.340827248062
1325,7664.185796405258
1326,6701.571090456894
1327,4565.670402629172
1328,5859.329663543048
1329,6516.142242340342
1330,9992.495115332806
1331,9316.783651419919
1332,7255.143998167391
1333,4868.629768337545
1334,7679.905519033378
1335,6272.888628782032
1336,5089.476046349521
1337,7707.120013692986
1338,7598.2476698332775
1339,7037.927128066302
1340,6472.510524050349
1341,6902.355595520974
1342,7636.877510752522
1343,6265.77460048893
1344,7389.761876962297
1345,7080.0694046067065
1346,5750.4616755891475
1347,8914.716492489319
1348,6153.160533540668
1349,5274.195739098803
1350,11138.872025692734
1351,6340.586726657895
1352,4247.700029435426
1353,8301.84990595208
1354,8856.473768617458
